id,first_name,last_name,position,team_id,team_abbreviation,team_city,height_feet,height_inches,weight_pounds
253,Enes,Kanter,C,11,HOU,Houston,,,
327,Jaylen,Morris,G,27,SAS,San Antonio,6.0,5.0,185.0
3547273,Cassius,Stanley,G,9,DET,Detroit,,,
666560,Tacko,Fall,C,6,CLE,Cleveland,,,
46390220,Lou,Spicer,,43,PRO,,,,
46390221,Norm,Baker,,37,CHS,,,,
267,Jeremy,Lamb,G,26,SAC,Sacramento,6.0,5.0,185.0
17553988,Jeff,Dowtin,G,28,TOR,Toronto,,,
24602685,Trayvon,Palmer,G,9,DET,Detroit,,,
3547305,Nate,Darling,,13,LAC,LA,,,
24590098,Justin,Tillman,F,1,ATL,Atlanta,,,
46389591,Audley,Brindley,,20,NYK,New York,,,
666509,Chris,Clemons,G,1,ATL,Atlanta,,,
3547169,Reggie,Perry,F-C,25,POR,Portland,,,
16,Kostas,Antetokounmpo,F,5,CHI,Chicago,6.0,10.0,200.0
17895769,Keifer,Sykes,G,12,IND,Indiana,,,
46389592,Jack,Garfinkel,,2,BOS,Boston,,,
46389593,Bob,Faught,,39,CLR,,,,
46389594,Lee,Knorek,,20,NYK,New York,,,
46389595,Sidney,Hertzberg,,20,NYK,New York,,,
46389596,Johnny,Simmons,,2,BOS,Boston,,,
46389597,Art,Spector,,2,BOS,Boston,,,
46389598,Harold,Kottman,,2,BOS,Boston,,,
46389599,Ray,Wertis,,39,CLR,,,,
46389600,Adolph,Hoefer,,2,BOS,Boston,,,
46389601,Leo,Gottlieb,,20,NYK,New York,,,
3547262,Jahmi'us,Ramsey,G,26,SAC,Sacramento,,,
46389602,Tommy,Byrnes,,20,NYK,New York,,,
46389603,Angelo,Musi,,10,GSW,Golden State,,,
18170939,Georgios,Kalaitzakis,F,21,OKC,Oklahoma City,,,
46389604,Frido,Frey,,20,NYK,New York,,,
38017713,Jordan,Hall,G,27,SAS,San Antonio,,,
46389605,Mel,Riebe,,39,CLR,,,,
46390222,Zigmund,Mihalik,,44,PIT,,,,
46390223,Ben,Goldfaden,,42,WAS,,,,
46390224,Buddy,Jeannette,,45,BAL,,,,
1801,Mario,Chalmers,G,16,MIA,Miami,,,
17554000,JaQuori,McLaughlin,G,7,DAL,Dallas,,,
666523,Jarrett,Culver,G,1,ATL,Atlanta,,,
666464,Ignas,Brazdeikis,F,22,ORL,Orlando,,,
3547283,Markus,Howard,G,8,DEN,Denver,,,
46390225,"Bear,",The,,45,BAL,,,,
3547286,Cassius,Winston,G,30,WAS,Washington,,,
3547288,Robert,Woodard II,F,27,SAS,San Antonio,,,
9338307,Malik,Fitts,F,2,BOS,Boston,,,
17554002,DeJon,Jarreau,G,11,HOU,Houston,,,
24489167,Brandon,Williams,G,25,POR,Portland,,,
11314392,Luca,Vildoza,G,17,MIL,Milwaukee,,,
17896029,Sharife,Cooper,G,1,ATL,Atlanta,,,
308,Alfonzo,McKinnie,F,5,CHI,Chicago,6.0,8.0,215.0
38017738,Chima,Moneke,F,26,SAC,Sacramento,,,
17896061,Scottie,Lewis,G,4,CHA,Charlotte,,,
46390226,Paul,Huston,,37,CHS,,,,
666919,Matt,Thomas,G,5,CHI,Chicago,,,
46390227,Carl,Meinhold,,45,BAL,,,,
666788,Juwan,Morgan,F,2,BOS,Boston,,,
666446,Keljin,Blevins,F,25,POR,Portland,,,
46390228,Andy,Phillip,,37,CHS,,,,
9177971,Devin,Cannady,G,22,ORL,Orlando,,,
56,Isaac,Bonga,G,28,TOR,Toronto,6.0,8.0,180.0
666517,Tyler,Cook,C,5,CHI,Chicago,,,
4197232,Arnoldas,Kulboka,F,4,CHA,Charlotte,,,
98,Gary,Clark,F,19,NOP,New Orleans,6.0,8.0,225.0
133,Tyler,Dorsey,G,7,DAL,Dallas,6.0,5.0,183.0
3091,Brandon,Goodwin,,6,CLE,Cleveland,6.0,2.0,180.0
46390229,Ben,Schadler,,37,CHS,,,,
46390230,Joseph,Reiser,,45,BAL,,,,
46390231,Gene,Vance,,37,CHS,,,,
46390232,Jack,Tingle,,42,WAS,,,,
46390233,Dick,O'Keefe,,42,WAS,,,,
46390234,Red,Rocha,,38,BOM,,,,
46390235,Jack,Toomay,,43,PRO,,,,
46390236,Herm,Klotz,,45,BAL,,,,
46390237,Ray,Kuka,,20,NYK,New York,,,
46390238,Bob,Hubbard,,43,PRO,,,,
46390239,Johnny,Ezersky,,43,PRO,,,,
46390240,Paul,Noel,,20,NYK,New York,,,
46390241,Dick,Holub,,20,NYK,New York,,,
81,Kentavious,Caldwell-Pope,G,8,DEN,Denver,6.0,5.0,205.0
46389606,George,Nostrand,,39,CLR,,,,
46389607,Jerry,Rullo,,10,GSW,Golden State,,,
46389608,Matt,Guokas,,10,GSW,Golden State,,,
46389609,Nick,Shaback,,39,CLR,,,,
465,Kemba,Walker,G,7,DAL,Dallas,6.0,1.0,184.0
46389610,Gerard,Kelly,,2,BOS,Boston,,,
46389611,Art,Hillhouse,,10,GSW,Golden State,,,
46389612,Ed,Sadowski,,39,CLR,,,,
46389613,Butch,Van,,20,NYK,New York,,,
46389614,Stan,Stutz,,20,NYK,New York,,,
146,James,Ennis III,F,8,DEN,Denver,6.0,7.0,210.0
212,Solomon,Hill,F,20,NYK,New York,6.0,7.0,225.0
46389615,Joe,Fulks,,10,GSW,Golden State,,,
46389616,John,Palmer,,20,NYK,New York,,,
666543,Sekou,Doumbouya,F,14,LAL,Los Angeles,,,
46389617,Connie,Simmons,,2,BOS,Boston,,,
46390242,Herm,Fuetsch,,45,BAL,,,,
46389618,Ben,Scharnus,,39,CLR,,,,
46390243,Gene,Rock,,37,CHS,,,,
46390244,Sid,Tannenbaum,,20,NYK,New York,,,
4197162,Aleksandar,Vezenkov,F,26,SAC,Sacramento,,,
666831,Eric,Paschall,F,18,MIN,Minnesota,,,
3547215,Killian,Tillie,F-C,15,MEM,Memphis,,,
666953,Quinndary,Weatherspoon,G,10,GSW,Golden State,,,
4197307,Marcos,Louzada Silva,G,25,POR,Portland,,,
666486,Devontae,Cacok,F-C,27,SAS,San Antonio,,,
666930,Rayjon,Tucker,F,17,MIL,Milwaukee,,,
17896074,McKinley,Wright IV,G,7,DAL,Dallas,,,
369,Elfrid,Payton,G,24,PHX,Phoenix,6.0,4.0,185.0
46389619,Marion,Cluggish,,20,NYK,New York,,,
46389620,Howie,Dallmar,,10,GSW,Golden State,,,
46389621,Al,Brightman,,2,BOS,Boston,,,
46389622,Bob,Fitzgerald,,20,NYK,New York,,,
46389623,Jerry,Fleishman,,10,GSW,Golden State,,,
46389624,Alexander,Rosenberg,,10,GSW,Golden State,,,
46389625,Kenny,Sailors,,39,CLR,,,,
1986689,Malik,Newman,G,6,CLE,Cleveland,,,
429,Nik,Stauskas,G,2,BOS,Boston,6.0,6.0,205.0
218,Rodney,Hood,G,13,LAC,LA,6.0,8.0,206.0
1567838,Paul,Watson,G,21,OKC,Oklahoma City,,,
46390245,Carl,Braun,,20,NYK,New York,,,
46390246,Mel,Thurston,,43,PRO,,,,
233,Frank,Jackson,G,29,UTA,Utah,6.0,3.0,205.0
46390247,Gene,Stump,,2,BOS,Boston,,,
46390248,Saul,Mariaschin,,2,BOS,Boston,,,
46390249,Mike,Bloom,,2,BOS,Boston,,,
72,Sterling,Brown,G,14,LAL,Los Angeles,6.0,6.0,232.0
46390250,Francis,Crossin,,10,GSW,Golden State,,,
46389626,John,Janisch,,40,DEF,,,,
46389627,Bob,Gantt,,42,WAS,,,,
42,DeAndre',Bembry,F,17,MIL,Milwaukee,6.0,6.0,210.0
666751,Kelan,Martin,F,2,BOS,Boston,,,
17553987,Zavier,Simpson,G,21,OKC,Oklahoma City,,,
46389628,Ariel,Maughan,,40,DEF,,,,
46389629,Bob,Dille,,40,DEF,,,,
46389630,Dick,Schulz,,41,HUS,,,,
46389631,John,Mahnken,,42,WAS,,,,
46389632,Bob,Mullens,,41,HUS,,,,
46390251,Bob,O'Brien,,10,GSW,Golden State,,,
46389633,Ernie,Calverley,,43,PRO,,,,
46390252,Lee,Robbins,,43,PRO,,,,
353,Semi,Ojeleye,F,13,LAC,LA,6.0,7.0,241.0
162,Melvin,Frazier Jr.,G-F,21,OKC,Oklahoma City,6.0,6.0,200.0
17553993,Joel,Ayayi,G,30,WAS,Washington,,,
17896085,Chris,Smith,F,9,DET,Detroit,,,
3547255,Tyrell,Terry,G,15,MEM,Memphis,,,
11,Justin,Anderson,G-F,12,IND,Indiana,6.0,6.0,230.0
666755,Dakota,Mathias,G,15,MEM,Memphis,,,
666608,Kyle,Guy,G,16,MIA,Miami,,,
666952,Tremont,Waters,G,30,WAS,Washington,,,
140,Kevin,Durant,F,24,PHX,Phoenix,6.0,9.0,240.0
17895875,Aric,Holman,C,16,MIA,Miami,,,
1687493,Matt,Mooney,G,20,NYK,New York,,,
17553997,Marcus,Garrett,G,16,MIA,Miami,,,
19465586,Kevin,Pangos,G,6,CLE,Cleveland,,,
17896101,MJ,Walker,G,24,PHX,Phoenix,,,
19465583,Jaime,Echenique,,30,WAS,Washington,,,
46390253,Eddie,Ehlers,,2,BOS,Boston,,,
46390254,Bill,Downey,,43,PRO,,,,
62,Miles,Bridges,F,4,CHA,Charlotte,6.0,7.0,225.0
46390255,Paul,Seymour,,45,BAL,,,,
46390256,Matthew,Hickey,,43,PRO,,,,
17896072,Moses,Wright,C,7,DAL,Dallas,,,
17553998,D.J.,Stewart Jr.,G-F,27,SAS,San Antonio,,,
17553999,Chaundee,Brown,G,1,ATL,Atlanta,,,
17554003,RJ,Nembhard Jr.,G,6,CLE,Cleveland,,,
46391325,Donald,Smith,,14,LAL,Los Angeles,,,
18678057,Jamorko,Pickett,F,9,DET,Detroit,,,
30053472,Gabriel,Lundberg,,24,PHX,Phoenix,,,
17896093,Feron,Hunt,F,20,NYK,New York,,,
46389634,Hank,Beenders,,43,PRO,,,,
46389635,Irv,Torgoff,,42,WAS,,,,
46389636,Mike,McCarron,,41,HUS,,,,
46389637,Ralph,Siewert,,41,HUS,,,,
46389638,Freddie,Scolari,,42,WAS,,,,
46389639,Harry,Miller,,41,HUS,,,,
46389640,Harold,Brown,,40,DEF,,,,
46389641,Dick,Fitzgerald,,41,HUS,,,,
46390751,Jack,Hewson,,2,BOS,Boston,,,
46390752,Jack,Rocker,,10,GSW,Golden State,,,
46390753,Stan,Brown,,10,GSW,Golden State,,,
17554006,Jordan,Schakel,G,30,WAS,Washington,,,
666453,Marques,Bolden,C,17,MIL,Milwaukee,,,
46390754,Elmer,R.,,45,BAL,,,,
46390755,Wat,Misaka,,20,NYK,New York,,,
3547304,Facundo,Campazzo,,7,DAL,Dallas,,,
3547306,Brodric,Thomas,G,2,BOS,Boston,,,
17896020,David,Johnson,G,28,TOR,Toronto,,,
9318184,Freddie,Gillespie,F,22,ORL,Orlando,,,
46390756,Chet,McNabb,,45,BAL,,,,
46390757,Bob,Davies,,26,SAC,Sacramento,,,
46390758,Kenny,Rollins,,37,CHS,,,,
46389642,Stan,Miasek,,40,DEF,,,,
46389643,Bob,Shea,,43,PRO,,,,
46389644,Leo,Mogus,,41,HUS,,,,
46390759,Arnie,Risen,,26,SAC,Sacramento,,,
46390760,Jim,Pollard,,14,LAL,Los Angeles,,,
46390761,Bill,Calhoun,,26,SAC,Sacramento,,,
46389645,George,Mearns,,43,PRO,,,,
46389646,Johnny,Norlander,,42,WAS,,,,
46389647,Bill,Davis,,37,CHS,,,,
46389648,Horace,McKinney,,42,WAS,,,,
46389649,Nat,Militzok,,41,HUS,,,,
46389650,Marty,Passaglia,,42,WAS,,,,
46389666,Hank,Zeller,,44,PIT,,,,
46389667,Coulby,Gunther,,44,PIT,,,,
46391326,Ray,Ramsey,,45,BAL,,,,
46391327,Jack,Maddox,,46,JET,,,,
46390197,Harold,Johnson,,40,DEF,,,,
46390198,Armand,Cure,,43,PRO,,,,
46390199,Bill,Fenley,,2,BOS,Boston,,,
46391328,Andy,Kostecka,,46,JET,,,,
46391329,Jim,Browne,,37,CHS,,,,
46391330,Andy,Tonkovich,,43,PRO,,,,
46391331,Dan,Kraus,,45,BAL,,,,
46391332,John,W.,,2,BOS,Boston,,,
46389668,Stan,Noszka,,44,PIT,,,,
46389669,Ed,Melvin,,44,PIT,,,,
46389670,Francis,O'Grady,,42,WAS,,,,
46389671,Wyndol,Gray,,2,BOS,Boston,,,
46389672,Mike,Bytzura,,44,PIT,,,,
46391333,Dick,Wehr,,46,JET,,,,
46391334,Dillard,Crocker,,9,DET,Detroit,,,
46389673,Tony,Kappen,,44,PIT,,,,
46391335,Howie,Rader,,45,BAL,,,,
46389674,John,Abramovic,,44,PIT,,,,
46389675,John,Barr,,38,BOM,,,,
46391336,Ray,Ellefson,,14,LAL,Los Angeles,,,
46391337,Herb,Krautblatt,,45,BAL,,,,
46389676,Roger,Jorgensen,,44,PIT,,,,
46389677,Deb,Smith,,38,BOM,,,,
46389678,Forest,Weber,,43,PRO,,,,
46389679,George,A.,,43,PRO,,,,
46389680,Ossie,Schectman,,20,NYK,New York,,,
235,Justin,Jackson,F,2,BOS,Boston,6.0,8.0,210.0
46389681,Noble,Jorgensen,,44,PIT,,,,
46389682,Peter,Maravich,,44,PIT,,,,
46389683,Leon,Brown,,39,CLR,,,,
46389684,Howie,McCarty,,40,DEF,,,,
46391338,George,Glamack,,46,JET,,,,
46391339,Lonnie,Eggleston,,38,BOM,,,,
46391340,Dick,Shrider,,20,NYK,New York,,,
46391341,Al,Lucas,,2,BOS,Boston,,,
243,Stanley,Johnson,F,27,SAS,San Antonio,6.0,7.0,245.0
46391342,Darrell,Brown,,45,BAL,,,,
46391343,Fred,Paine,,43,PRO,,,,
46391344,Slater,Martin,,14,LAL,Los Angeles,,,
46391345,Vern,Mikkelsen,,14,LAL,Los Angeles,,,
46391346,Frank,Saul,,26,SAC,Sacramento,,,
46391347,Jack,Coleman,,26,SAC,Sacramento,,,
46391348,Bob,Harrison,,14,LAL,Los Angeles,,,
46391349,Howie,Schultz,,9,DET,Detroit,,,
46391350,David,Johnson,,9,DET,Detroit,,,
46391351,Duane,Klueh,,9,DET,Detroit,,,
46391352,Jack,Kerris,,9,DET,Detroit,,,
46391353,Clint,Wager,,9,DET,Detroit,,,
46391354,Jerry,Nagel,,9,DET,Detroit,,,
46391355,Frank,Kudelka,,37,CHS,,,,
46391356,Joe,Bradley,,37,CHS,,,,
46390762,George,Mikan,,14,LAL,Los Angeles,,,
46390763,Ed,Mikan,,37,CHS,,,,
46390764,Paul,Armstrong,,9,DET,Detroit,,,
46391357,Johnny,Oldham,,9,DET,Detroit,,,
46389651,George,Grimshaw,,43,PRO,,,,
46389652,Art,Stolkey,,40,DEF,,,,
46389653,Ken,Keller,,42,WAS,,,,
46389654,Michael,Wallace,,41,HUS,,,,
46389655,Hank,Rosenstein,,43,PRO,,,,
46389656,Tom,King,,40,DEF,,,,
46389657,Grady,Lewis,,40,DEF,,,,
46389658,Donald,Martin,,43,PRO,,,,
46389659,Elmo,Morgenthaler,,43,PRO,,,,
46389660,Earl,Shannon,,43,PRO,,,,
46389661,Bob,Feerick,,42,WAS,,,,
46389662,Wilfred,Goodwin,,43,PRO,,,,
46389663,Moe,Becker,,40,DEF,,,,
46389685,Chuck,Connors,,2,BOS,Boston,,,
46389686,Roy,Hurley,,41,HUS,,,,
46389687,John,Mills,,44,PIT,,,,
46389688,Frankie,Baumholtz,,39,CLR,,,,
46389689,Dick,Murphy,,2,BOS,Boston,,,
46389690,Bob,Duffy,,2,BOS,Boston,,,
46389691,Johnny,Jorgensen,,44,PIT,,,,
46389692,Henry,Pearcy,,40,DEF,,,,
46389693,Joe,Fabel,,44,PIT,,,,
46389694,John,Murphy,,20,NYK,New York,,,
46389695,George,Pearcy,,40,DEF,,,,
46389696,Frank,Mangiapane,,20,NYK,New York,,,
46389697,Gene,Gillette,,42,WAS,,,,
46389664,Hank,Lefkowitz,,39,CLR,,,,
46389665,Milt,Schoon,,40,DEF,,,,
46389698,Garland,O'Shields,,37,CHS,,,,
46389699,Clarence,Hermsen,,41,HUS,,,,
46389700,Virgil,Vaughn,,2,BOS,Boston,,,
46389701,Chet,Aubuchon,,40,DEF,,,,
46389702,Irv,Rothenberg,,39,CLR,,,,
46390765,Bobby,Wanzer,,26,SAC,Sacramento,,,
46391358,Fred,Schaus,,9,DET,Detroit,,,
46390766,Joe,Graboski,,37,CHS,,,,
46390767,Arnie,Ferrin,,14,LAL,Los Angeles,,,
46390768,Arnie,Johnson,,26,SAC,Sacramento,,,
46390769,Red,Holzman,,26,SAC,Sacramento,,,
46390770,Odie,Spears,,37,CHS,,,,
46390771,D.C.,Wilcutt,,38,BOM,,,,
46391359,Bob,Carpenter,,9,DET,Detroit,,,
46390772,Bill,Roberts,,38,BOM,,,,
46390773,Otto,Schnellbacher,,38,BOM,,,,
46390774,Leo,Klier,,9,DET,Detroit,,,
46390775,Mike,Novak,,26,SAC,Sacramento,,,
46390776,Charlie,Black,,9,DET,Detroit,,,
46390777,Dick,Triptow,,9,DET,Detroit,,,
46390778,Jake,Bornheimer,,10,GSW,Golden State,,,
46390779,Bill,Henry,,9,DET,Detroit,,,
46390780,Bill,Miller,,38,BOM,,,,
46390781,Estes,Parham,,38,BOM,,,,
46390782,Ward,Williams,,9,DET,Detroit,,,
46390783,Jack,Dwan,,14,LAL,Los Angeles,,,
46390784,Fran,Curran,,26,SAC,Sacramento,,,
46390785,Andy,Duncan,,26,SAC,Sacramento,,,
46390786,Donnie,Forman,,14,LAL,Los Angeles,,,
46390787,Gale,Bishop,,10,GSW,Golden State,,,
46390788,Bob,Tough,,9,DET,Detroit,,,
46391360,Bob,Harris,,9,DET,Detroit,,,
46390789,John,Niemiera,,9,DET,Detroit,,,
46390790,Herm,Schaefer,,14,LAL,Los Angeles,,,
46390791,Jack,Smiley,,9,DET,Detroit,,,
46390792,Edwin,Kachan,,14,LAL,Los Angeles,,,
46390793,Walter,Budko,,45,BAL,,,,
46390794,Jack,Nichols,,42,WAS,,,,
46390795,Harry,Gallatin,,20,NYK,New York,,,
46390796,Ray,Lumpp,,20,NYK,New York,,,
46390797,Fred,Lewis,,45,BAL,,,,
46390798,Mel,McGaha,,20,NYK,New York,,,
46390799,Earl,Gardner,,14,LAL,Los Angeles,,,
46390800,Leo,Katkaveck,,42,WAS,,,,
46391361,Leo,Barnhorst,,37,CHS,,,,
46390801,Matt,Zunic,,42,WAS,,,,
46390802,Howard,Tidrick,,45,BAL,,,,
46391362,James,Owens,,47,AND,,,,
46391363,John,Hargis,,47,AND,,,,
46391364,Billy,Gabor,,23,PHI,Philadelphia,,,
46391365,Johnny,Orr,,48,WAT,,,,
46391366,Ed,Stanczak,,47,AND,,,,
46391367,Leroy,Chollet,,23,PHI,Philadelphia,,,
46391368,Ed,Peterson,,23,PHI,Philadelphia,,,
46391369,Joe,Dolhon,,45,BAL,,,,
159,Bryn,Forbes,G,18,MIN,Minnesota,6.0,3.0,190.0
46391370,Jake,Carter,,47,AND,,,,
46391371,Alex,Hannum,,23,PHI,Philadelphia,,,
46391372,Andy,O'Donnell,,45,BAL,,,,
46391373,Murray,Wier,,1,ATL,Atlanta,,,
46391374,Dee,Gibson,,1,ATL,Atlanta,,,
46391375,Don,Ray,,1,ATL,Atlanta,,,
46391376,Mac,Otten,,38,BOM,,,,
46391377,Milo,Komenich,,47,AND,,,,
46391378,Whitey,Von,,45,BAL,,,,
46391379,Leo,Kubiak,,48,WAT,,,,
46391380,Thomas,Eddleman,,1,ATL,Atlanta,,,
46391381,Harry,Boykoff,,48,WAT,,,,
46391382,Frank,Brian,,47,AND,,,,
46391383,Bill,Closs,,47,AND,,,,
46391384,Dick,Mehen,,48,WAT,,,,
46391385,Johnny,Payak,,48,WAT,,,,
46391386,Bud,Grant,,14,LAL,Los Angeles,,,
46391387,Ray,Corley,,23,PHI,Philadelphia,,,
46391388,Don,Boven,,48,WAT,,,,
46391389,George,Ratkovicz,,23,PHI,Philadelphia,,,
46391390,Al,Cervi,,23,PHI,Philadelphia,,,
46391391,Ed,Macauley,,38,BOM,,,,
46391392,Frank,Gates,,47,AND,,,,
46391393,Dolph,Schayes,,23,PHI,Philadelphia,,,
223,Serge,Ibaka,F-C,17,MIL,Milwaukee,6.0,10.0,235.0
46391394,Wayne,See,,48,WAT,,,,
46391395,Marko,Todorovich,,1,ATL,Atlanta,,,
46391396,Johnny,Macknowski,,23,PHI,Philadelphia,,,
46391397,Mal,McMullan,,49,INO,,,,
46391398,Cliff,Barker,,49,INO,,,,
46391399,Bob,Evans,,49,INO,,,,
46391400,Carl,Shaeffer,,49,INO,,,,
46391401,Harry,Donovan,,20,NYK,New York,,,
46391402,Ralph,Beard,,49,INO,,,,
46391403,Jimmy,Darden,,50,DN,,,,
46390803,Gene,James,,20,NYK,New York,,,
46390804,George,Kaftan,,2,BOS,Boston,,,
46390805,Goebel,Ritter,,20,NYK,New York,,,
46390806,Joe,Colone,,20,NYK,New York,,,
46390807,Phil,Farbman,,2,BOS,Boston,,,
46390808,Dermie,O'Connell,,2,BOS,Boston,,,
46390809,Bob,Kinney,,2,BOS,Boston,,,
46390810,Brady,Walker,,43,PRO,,,,
46390811,Les,Pugh,,43,PRO,,,,
46390812,Bruce,Hale,,9,DET,Detroit,,,
46390813,Jake,Pelkington,,45,BAL,,,,
46390814,Howie,Shannon,,43,PRO,,,,
153,Derrick,Favors,F-C,1,ATL,Atlanta,6.0,10.0,265.0
46390815,Bob,Brown,,43,PRO,,,,
46390816,Lionel,Malamed,,46,JET,,,,
46390817,Jack,Eskridge,,46,JET,,,,
46390818,John,Mandic,,46,JET,,,,
46390819,William,Towery,,46,JET,,,,
46390820,Price,Brookfield,,46,JET,,,,
46390821,Ralph,Hamilton,,46,JET,,,,
46390822,Fred,Nagy,,46,JET,,,,
46390823,Walt,Kirk,,46,JET,,,,
46390824,Doug,Holcomb,,45,BAL,,,,
46390825,Andrew,Levane,,26,SAC,Sacramento,,,
46390826,Jim,Spruill,,46,JET,,,,
46390827,Tom,Kelly,,2,BOS,Boston,,,
46390828,Jim,Springer,,46,JET,,,,
46390829,Johnny,Bach,,2,BOS,Boston,,,
46391930,Ken,Menke,,48,WAT,,,,
46391931,Ward,Gibson,,48,WAT,,,,
46391932,Bob,Royer,,50,DN,,,,
46391933,Marv,Schatzman,,45,BAL,,,,
46391934,Rollie,Seltz,,47,AND,,,,
46391935,Matt,Mazza,,51,SHE,,,,
46391936,John,Chaney,,51,SHE,,,,
46391937,Howie,Janotta,,45,BAL,,,,
46391938,George,Feigenbaum,,45,BAL,,,,
46391939,Charlie,Shipp,,48,WAT,,,,
46391940,Charlie,Parsley,,10,GSW,Golden State,,,
46393470,Don,Barksdale,,45,BAL,,,,
46393471,Lew,Hitch,,14,LAL,Los Angeles,,,
46393472,Charlie,Share,,9,DET,Detroit,,,
46393473,George,King,,23,PHI,Philadelphia,,,
46393474,Bill,Tosheff,,49,INO,,,,
46391324,Roy,Pugh,,46,JET,,,,
46393475,Jake,Fendley,,9,DET,Detroit,,,
46391404,Dick,McGuire,,20,NYK,New York,,,
46391405,Wallace,Jones,,49,INO,,,,
46391406,Stan,Patrick,,51,SHE,,,,
46391407,Warren,Perkins,,1,ATL,Atlanta,,,
46391408,Don,Otten,,42,WAS,,,,
467,John,Wall,G,11,HOU,Houston,6.0,4.0,210.0
46391409,Floyd,Volker,,50,DN,,,,
46391410,Joe,Holland,,49,INO,,,,
46391411,Bob,Brannum,,51,SHE,,,,
46391412,Jack,Phelan,,51,SHE,,,,
46391413,George,Sobek,,51,SHE,,,,
46391414,Vince,Boryla,,20,NYK,New York,,,
46391415,Jack,Burmaster,,51,SHE,,,,
46391416,Paul,Walther,,49,INO,,,,
46391417,Jack,Cotton,,50,DN,,,,
46391418,Alex,Groza,,49,INO,,,,
46391419,Max,Morris,,51,SHE,,,,
46391420,Marshall,Hawkins,,49,INO,,,,
46391421,Tony,Lavelli,,2,BOS,Boston,,,
46391422,Ron,Livingstone,,10,GSW,Golden State,,,
46391423,Nelson,Bobb,,10,GSW,Golden State,,,
46391424,Al,Guokas,,10,GSW,Golden State,,,
46391425,Vern,Gardner,,10,GSW,Golden State,,,
46391426,Ed,Leede,,2,BOS,Boston,,,
46391427,John,Dillon,,42,WAS,,,,
46391428,Joe,Mullaney,,2,BOS,Boston,,,
46391429,Bobby,Cook,,51,SHE,,,,
46391430,Ed,Bartels,,50,DN,,,,
46391431,Billy,Hassett,,14,LAL,Los Angeles,,,
46391432,Ernie,Vandeweghe,,20,NYK,New York,,,
46391433,Gene,Englund,,1,ATL,Atlanta,,,
46391434,Bill,Herman,,50,DN,,,,
46391435,Walt,Lautenbach,,51,SHE,,,,
46392435,Bob,Hahn,,37,CHS,,,,
46392436,Glen,Selbo,,51,SHE,,,,
46392437,Paul,Cloyd,,48,WAT,,,,
46392438,Danny,Wagner,,51,SHE,,,,
46392439,Dale,Hamilton,,48,WAT,,,,
46392440,Gene,Ollrich,,48,WAT,,,,
46392441,Bob,Wood,,51,SHE,,,,
46393476,Wally,Osterkorn,,23,PHI,Philadelphia,,,
46393477,Buckshot,O'Brien,,49,INO,,,,
46393478,Al,McGuire,,20,NYK,New York,,,
46393479,Dick,Dickey,,2,BOS,Boston,,,
46393480,Jim,Slaughter,,45,BAL,,,,
46393481,Jack,Kiley,,9,DET,Detroit,,,
46392442,Al,Miksis,,48,WAT,,,,
46392443,Earl,Dodd,,50,DN,,,,
46392444,John,Pritchard,,48,WAT,,,,
46392445,Jim,Nolan,,10,GSW,Golden State,,,
46392446,Jack,Parkinson,,49,INO,,,,
46392447,Murray,Mitchell,,47,AND,,,,
46392448,Paul,Gordon,,45,BAL,,,,
46392449,Don,Grate,,51,SHE,,,,
46392450,Gene,Berce,,1,ATL,Atlanta,,,
46395035,Jack,Molinas,,9,DET,Detroit,,,
46395036,Don,Asmonga,,45,BAL,,,,
46395037,Gene,Dyker,,1,ATL,Atlanta,,,
46395038,Bill,Bolger,,45,BAL,,,,
46395039,Hal,Uplinger,,45,BAL,,,,
46395040,Bato,Govedarica,,23,PHI,Philadelphia,,,
46395041,Ernie,Beck,,10,GSW,Golden State,,,
46395042,Frank,Reddout,,26,SAC,Sacramento,,,
46395043,Bob,Peterson,,1,ATL,Atlanta,,,
46395044,Jim,Phelan,,10,GSW,Golden State,,,
46395045,Rabbit,Walthour,,1,ATL,Atlanta,,,
46395046,Dick,Knostman,,23,PHI,Philadelphia,,,
46395047,Paul,Nolen,,45,BAL,,,,
46395048,Ed,Earle,,23,PHI,Philadelphia,,,
46395049,Norm,Grekin,,10,GSW,Golden State,,,
46395050,Jackie,Moore,,10,GSW,Golden State,,,
46395051,Frank,Selvy,,1,ATL,Atlanta,,,
46395052,Bob,Pettit,,1,ATL,Atlanta,,,
46395053,George,Dempsey,,10,GSW,Golden State,,,
46395054,Bobby,Watson,,1,ATL,Atlanta,,,
46395055,Jim,Tucker,,23,PHI,Philadelphia,,,
46395056,Dick,Farley,,23,PHI,Philadelphia,,,
46395057,Bert,Cook,,20,NYK,New York,,,
46395058,Frank,Ramsey,,2,BOS,Boston,,,
46395059,Johnny,Kerr,,23,PHI,Philadelphia,,,
46395060,Gene,Shue,,20,NYK,New York,,,
46395061,Dwight,Morrison,,2,BOS,Boston,,,
46395062,Jack,Turner,,20,NYK,New York,,,
46395063,Togo,Palazzi,,2,BOS,Boston,,,
46393482,Neil,Johnston,,10,GSW,Golden State,,,
46393483,Mel,Hutchins,,1,ATL,Atlanta,,,
46393484,Bob,Wilson,,1,ATL,Atlanta,,,
46393485,Ray,Ragelis,,26,SAC,Sacramento,,,
46392451,Norman,Glick,,14,LAL,Los Angeles,,,
46392452,Cal,Christensen,,1,ATL,Atlanta,,,
